107,bestway supermarket,grocery store- medium,2021-02-05T00:00:00.000,critical violations observed,20782,3511 hamilton st,son sok kim
1468,subway sandwich shop,fast food - chain,2021-02-05T00:00:00.000,critical violations observed,20748,2326 iverson st,tawfiqul islam
16281,quickway japanese hibachi,n/a,2021-02-05T00:00:00.000,critical violations observed,20784,6300 annapolis rd,bob liang
8353,cheltenham youth detention center,institution,2021-02-05T00:00:00.000,compliant - no health risk,20623,11003 frank tippett rd,mary howard
1405,capitol carry out,carry-out,2021-02-05T00:00:00.000,critical violations observed,20747,5440 marlboro pike,corey rich
86,tortas hula hula,bakery,2021-02-05T00:00:00.000,critical violations observed,20782,3511 hamilton st,diana membreno
196,save-a-lot,grocery store- medium,2021-02-05T00:00:00.000,------,20748,2346 iverson st,kenneth mcgrath
385,danny's carry out,fast food - local,2021-02-08T00:00:00.000,non-compliant - violations observed,20706,9426 annapolis rd,si kui chen
744,house of cheesesteak,fast food - local,2021-02-08T00:00:00.000,------,20735,6421 coventry way,mohammad islam
741,jerry's seafood,restaurant,2021-02-08T00:00:00.000,non-compliant - violations observed,20716,15211 major lansdale blvd,chong lee
785,kay diner,restaurant,2021-02-08T00:00:00.000,compliance schedule - completed,20705,10973 baltimore ave,esther byeon
8188,palateria la zacatecana ice cream,ice cream,2021-02-08T00:00:00.000,------,20748,5910 allentown way,simon gonzales
264,checkers 1028,fast food - chain,2021-02-08T00:00:00.000,critical violations observed,20785,7415 landover rd,rakesh kalotra
8317,carolina kitchen,restaurant,2021-02-08T00:00:00.000,critical violations observed,20613,15812 crain hwy,otis lonon jr
385,danny's carry out,fast food - local,2021-02-08T00:00:00.000,------,20706,9426 annapolis rd,si kui chen
1406,smokey bones bar and fire grill 7565,restaurant,2021-02-08T00:00:00.000,compliant - no health risk,20716,15209 major lansdale blvd,melanie brown
112,hip hop fish and chicken,fast food - chain,2021-02-08T00:00:00.000,non-compliant - violations observed,20747,6100 marlboro pike,husam mutawe
1971,jersey mikes subs,fast food - chain,2021-02-09T00:00:00.000,------,20770,6000 greenbelt rd,daniel malamis
3294,kabu japanese steakhouse & sushi,restaurant,2021-02-09T00:00:00.000,non-compliant - violations observed,20707,14601 baltimore ave,meng wang
739,jerry yums,fast food - local,2021-02-09T00:00:00.000,------,20774,10696 campus way,christina chen
1037,noodles & company,fast food - chain,2021-02-09T00:00:00.000,non-compliant - violations observed,20716,3916 town center blvd,jennifer mcvay
1095,panera bread,fast food - chain,2021-02-09T00:00:00.000,non-compliant - violations observed,20716,3931 town center blvd,brian lemek
2255,seven eleven 11658b,convenience store,2021-02-09T00:00:00.000,------,20712,3310 chillum rd,zerihun b. geletu
13994,burtons grill & bar,restaurant,2021-02-09T00:00:00.000,critical violations observed,20737,4440 van buren st,kevin harron
15233,tropicana store,grocery store,2021-02-09T00:00:00.000,facility closed,20785,3505 maryland ave,constance ikechi
15226,tropicana grill,fast food - local,2021-02-09T00:00:00.000,facility closed,20785,3503 maryland ave,constance ikechi
2255,seven eleven 11658b,convenience store,2021-02-09T00:00:00.000,------,20712,3310 chillum rd,zerihun b. geletu
1971,jersey mikes subs,fast food - chain,2021-02-09T00:00:00.000,compliant - no health risk,20770,6000 greenbelt rd,daniel malamis
1541,tgi fridays 274,restaurant,2021-02-09T00:00:00.000,non-compliant - violations observed,20716,15207 major lansdale blvd,jennifer rote
225,california tortilla,fast food - chain,2021-02-09T00:00:00.000,------,20716,3941 evergreen pkwy,diego pazmino
2255,seven eleven 11658b,convenience store,2021-02-09T00:00:00.000,compliant - no health risk,20712,3310 chillum rd,zerihun b. geletu
14209,king-mart international foods,grocery store,2021-02-09T00:00:00.000,non-compliant - violations observed,20707,14265 baltimore ave,martin logo
7,accokeek exxon,gas station store,2021-02-09T00:00:00.000,non-compliant - violations observed,20607,15797 livingston rd,appiah tharmarajah
215,burger king 1155,fast food - chain,2021-02-10T00:00:00.000,------,20722,3933 bladensburg rd,daniel accordino
2052,mcdonalds 10631,fast food - chain,2021-02-10T00:00:00.000,------,20722,4101 bladensburg rd,mark furr
2247,seven eleven 11663b,convenience store,2021-02-10T00:00:00.000,------,20712,2310 varnum st,abebe tefera
2247,seven eleven 11663b,convenience store,2021-02-10T00:00:00.000,compliant - no health risk,20712,2310 varnum st,abebe tefera
1534,teppanyaki grill & buffet,restaurant,2021-02-10T00:00:00.000,------,20706,9345 annapolis rd,li hua weng
2052,mcdonalds 10631,fast food - chain,2021-02-10T00:00:00.000,compliant - no health risk,20722,4101 bladensburg rd,mark furr
16281,quickway japanese hibachi,n/a,2021-02-10T00:00:00.000,compliance schedule - completed,20784,6300 annapolis rd,bob liang
1534,teppanyaki grill & buffet,restaurant,2021-02-10T00:00:00.000,critical violations observed,20706,9345 annapolis rd,li hua weng
15233,tropicana store,grocery store,2021-02-10T00:00:00.000,facility closed,20785,3505 maryland ave,constance ikechi
1449,subway 23178,fast food - chain,2021-02-10T00:00:00.000,non-compliant - violations observed,20707,947 fairlawn ave,vippan chopra
440,eddie leonard's restaurant,fast food - local,2021-02-10T00:00:00.000,critical violations observed,20748,7122 temple hill rd,feiyan lian
39,america's best wing's,fast food - chain,2021-02-10T00:00:00.000,critical violations observed,20748,7126 temple hill rd,parveen begum
15226,tropicana grill,fast food - local,2021-02-10T00:00:00.000,facility closed,20785,3503 maryland ave,constance ikechi
1144,foody pizza & grill,carry-out,2021-02-10T00:00:00.000,critical violations observed,20748,7118 temple hill rd,radwan chowdhury
215,burger king 1155,fast food - chain,2021-02-10T00:00:00.000,compliant - no health risk,20722,3933 bladensburg rd,daniel accordino
1449,subway 23178,fast food - chain,2021-02-10T00:00:00.000,non-compliant - violations observed,20707,947 fairlawn ave,vippan chopra
8271,seven eleven 37056a,convenience store,2021-02-10T00:00:00.000,critical violations observed,20782,900 chillum rd,jaswinder singh
582,giant food store 140,grocery store - large,2021-02-10T00:00:00.000,non-compliant - violations observed,20782,5815 eastern ave,sheri-su breski
884,lenny's yum carryout,carry-out,2021-02-10T00:00:00.000,non-compliant - violations observed,20706,9002 lanham severn rd,hua di chen
2051,mcdonalds 943,fast food - chain,2021-02-11T00:00:00.000,non-compliant - violations observed,20740,6219 greenbelt rd,david rardin
2051,mcdonalds 943,fast food - chain,2021-02-11T00:00:00.000,------,20740,6219 greenbelt rd,david rardin
8270,sakura teriyaki corner,fast food - local,2021-02-11T00:00:00.000,critical violations observed,20912,6843 new hampshire ave,xu qiu lin
1405,capitol carry out,carry-out,2021-02-11T00:00:00.000,non-compliant - violations observed,20747,5440 marlboro pike,corey rich
8428,dollar tree 7004,dollar store,2021-02-12T00:00:00.000,compliance schedule - completed,20743,6300 central ave,mike witynski
2047,mcdonalds 2780,fast food - chain,2021-02-12T00:00:00.000,compliant - no health risk,20772,15475 marlboro pike,chris kempczinski
2024,mcdonalds,fast food - chain,2021-02-12T00:00:00.000,non-compliant - violations observed,20740,8301 baltimore ave,luis gavignano
1849,dunkin donuts,fast food - chain,2021-02-12T00:00:00.000,non-compliant - violations observed,20912,6851 new hampshire ave,sameer ailawadi
1656,wendys 6522,fast food - chain,2021-02-12T00:00:00.000,critical violations observed,20912,6823 new hampshire ave,james schwartz
15226,tropicana grill,fast food - local,2021-02-12T00:00:00.000,facility reopened,20785,3503 maryland ave,constance ikechi
1362,shoppers food 52050 (2366),grocery store - large,2021-02-12T00:00:00.000,compliant - no health risk,20740,4720 cherry hill rd,jill sutton
8318,save a lot 8045,grocery store- medium,2021-02-12T00:00:00.000,non-compliant - violations observed,20743,5933 martin luther king jr hwy,eric claus
2235,seven eleven 28891b,convenience store,2021-02-12T00:00:00.000,compliant - no health risk,20716,15700 mount oak rd,tamer al-khaled
1551,the jerk pit,restaurant,2021-02-12T00:00:00.000,critical violations observed,20740,9078 baltimore ave,lisa rose
1534,teppanyaki grill & buffet,restaurant,2021-02-16T00:00:00.000,non-compliant - violations observed,20706,9345 annapolis rd,li hua weng
6862,chicken la rock,fast food - chain,2021-02-16T00:00:00.000,compliance schedule - completed,20740,7313 baltimore ave,peter barboza
15233,tropicana store,grocery store,2021-02-16T00:00:00.000,facility reopened,20785,3505 maryland ave,constance ikechi
1244,rips country inn,restaurant,2021-02-16T00:00:00.000,critical violations observed,20716,3809 crain hwy,marshele burgess
2104,papa johns 245,fast food - chain,2021-02-16T00:00:00.000,non-compliant - violations observed,20740,4509 college ave,annie berkovicz
2704,food mart at valero,gas station store,2021-02-16T00:00:00.000,non-compliant - violations observed,20785,7887 barlowe rd,ijaz ahmad
8005,blaze pizza,fast food - chain,2021-02-16T00:00:00.000,non-compliant - violations observed,20740,7419 baltimore ave,amit patel
8004,first watch,restaurant,2021-02-16T00:00:00.000,non-compliant - violations observed,20716,15471 excelsior dr,christopher tomasso
13958,panda express,fast food - chain,2021-02-16T00:00:00.000,compliant - no health risk,20716,15437 excelsior dr,jennifer tang
2184,seven eleven 33430c,convenience store,2021-02-16T00:00:00.000,------,20607,401 manning rd east,naureen babar
286,chicken loco,fast food - chain,2021-02-16T00:00:00.000,critical violations observed,20782,6587 ager rd,deok kim
1964,ijomah foods,grocery store,2021-02-17T00:00:00.000,critical violations observed,20705,11000 baltimore ave,benedict ijomah
7517,landover carryout,carry-out,2021-02-17T00:00:00.000,facility closed,20785,6506 landover rd,xiao zhang
16056,la estancia restaurant inc,restaurant,2021-02-17T00:00:00.000,non-compliant - violations observed,20784,6705 annapolis rd,enrique castro
214,burger king 1152,fast food - chain,2021-02-17T00:00:00.000,non-compliant - violations observed,20707,14801 baltimore ave,daniel accordino
356,costco wholesale 1078,membership warehouse,2021-02-17T00:00:00.000,non-compliant - violations observed,20706,2400 five lees ln,gail tsuboi
1911,five guys burgers & fries,fast food - chain,2021-02-17T00:00:00.000,------,20770,8863 greenbelt rd,v j murrell
434,eastern restaurant,carry-out,2021-02-17T00:00:00.000,critical violations observed,20607,15789 livingston rd,zhang bin guo
7364,chipotle mexican grill,fast food - chain,2021-02-17T00:00:00.000,compliant - no health risk,20706,9301 woodmore centre dr,terry keller
793,kenny's chinese restaurant,carry-out,2021-02-17T00:00:00.000,non-compliant - violations observed,20706,9301 woodmore centre dr,zi yong zhang
1911,five guys burgers & fries,fast food - chain,2021-02-17T00:00:00.000,compliant - no health risk,20770,8863 greenbelt rd,v j murrell
2069,mi pais latin american market,grocery store,2021-02-17T00:00:00.000,non-compliant - violations observed,20782,6573 ager rd,confesor herrera
905,los laureles restaurant,restaurant,2021-02-17T00:00:00.000,non-compliant - violations observed,20782,6575 ager rd,jose cruz
2379,william schmidt outdoor educational center,public school,2021-02-19T00:00:00.000,non-compliant - violations observed,20613,18501 aquasco rd,mark fossett
7517,landover carryout,carry-out,2021-02-19T00:00:00.000,facility reopened,20785,6506 landover rd,xiao zhang
581,giant food store 315,grocery store - large,2021-02-19T00:00:00.000,non-compliant - violations observed,20784,7546 annapolis rd,sheri-su breski
120,bon pollo,fast food - local,2021-02-19T00:00:00.000,non-compliant - violations observed,20783,2065 university blvd,eun seong song
73,atlantic supermarket,grocery store- medium,2021-02-22T00:00:00.000,critical violations observed,20783,7901 new hampshire ave,chi truong
2610,family dollar store 2179,dollar store,2021-02-22T00:00:00.000,facility closed,20785,7327 landover rd,howard levine
939,manor care health services-largo,health care facility,2021-02-22T00:00:00.000,non-compliant - violations observed,20774,600 largo rd,julian nwokeuku
2514,cvs pharmacy 1448,convenience store,2021-02-22T00:00:00.000,non-compliant - violations observed,20784,8201 annapolis rd,ruth paredes
2746,new carrollton shell,gas station store,2021-02-22T00:00:00.000,non-compliant - violations observed,20784,8309 annapolis rd,shahid nazir
1465,subway sandwich & salads,fast food - chain,2021-02-22T00:00:00.000,non-compliant - violations observed,20722,3691 bladensburg rd,parvin firoz
1465,subway sandwich & salads,fast food - chain,2021-02-22T00:00:00.000,------,20722,3691 bladensburg rd,parvin firoz
231,camerons seafood market 8,seafood,2021-02-22T00:00:00.000,non-compliant - violations observed,20748,3919 branch ave,bijan manesh
810,kfc ko71137,fast food - chain,2021-02-22T00:00:00.000,non-compliant - violations observed,20748,4047 branch ave,manish patel
7541,america's best wings,fast food - chain,2021-02-22T00:00:00.000,------,20722,3651 bladensburg rd,shamal d'costa
73,atlantic supermarket,grocery store- medium,2021-02-22T00:00:00.000,------,20783,7901 new hampshire ave,chi truong
7541,america's best wings,fast food - chain,2021-02-22T00:00:00.000,non-compliant - violations observed,20722,3651 bladensburg rd,shamal d'costa
793,kenny's chinese restaurant,carry-out,2021-02-22T00:00:00.000,------,20706,9301 woodmore centre dr,zi yong zhang
16053,starbucks,n/a,2021-02-23T00:00:00.000,non-compliant - violations observed,20784,6300 annapolis rd,denise jameson
40,americas best wings & burger,fast food - local,2021-02-23T00:00:00.000,facility closed,20747,5422 silver hill rd,naser ahmed
1961,indus food of laurel,convenience store,2021-02-23T00:00:00.000,non-compliant - violations observed,20707,900 4th st,shaheen h raja
780,just jerk,carry-out,2021-02-23T00:00:00.000,non-compliant - violations observed,20706,9005 lanham severn rd,philip ajaj
533,sardi's catering,catering only,2021-02-23T00:00:00.000,compliant - no health risk,20740,9204 baltimore ave,phil sardelis
2556,dollar tree 647,dollar store,2021-02-23T00:00:00.000,non-compliant - violations observed,20784,6539 annapolis rd,rosalie beaugard lee
233,cameron's seafood restaurant,seafood,2021-02-23T00:00:00.000,compliance schedule - outstanding,20743,8807 central ave,bjjan manesh
16125,chipotle mexican grill 3418,fast food - chain,2021-02-23T00:00:00.000,------,20745,6201 livingston rd,terry keller
845,d'angelo's pizza & subs,fast food - local,2021-02-23T00:00:00.000,critical violations observed,20707,390 montrose ave,deybis romero
1032,country style chicken & waffle,fast food - local,2021-02-23T00:00:00.000,------,20748,4817 st barnabas rd,mohammad qayum
342,college park diner,restaurant,2021-02-23T00:00:00.000,non-compliant - violations observed,20740,9206 baltimore ave,adel riad
932,mandarin express,carry-out,2021-02-23T00:00:00.000,critical violations observed,20782,3500 east west hwy,lorne goldberg
8404,charley's philly steaks,fast food - chain,2021-02-23T00:00:00.000,non-compliant - violations observed,20782,3500 east west hwy,jian li
2184,seven eleven 33430c,convenience store,2021-02-23T00:00:00.000,non-compliant - violations observed,20607,401 manning rd east,naureen babar
740,jerry's carryout,carry-out,2021-02-24T00:00:00.000,non-compliant - violations observed,20743,5702 martin luther king jr hwy,xue chen
666,hip hop fish & chicken,fast food - chain,2021-02-24T00:00:00.000,critical violations observed,20748,3173 branch ave,ahmad magatheh
6100,tropical smoothie cafe,n/a,2021-02-24T00:00:00.000,------,20745,6019 oxon hill rd,isha katohora
7,accokeek exxon,gas station store,2021-02-24T00:00:00.000,non-compliant - violations observed,20607,15797 livingston rd,appiah tharmarajah
14214,capital halal market,meat/poultry market,2021-02-24T00:00:00.000,facility closed,20784,6509 annapolis rd,brunelly clzianoski
2610,family dollar store 2179,dollar store,2021-02-24T00:00:00.000,facility reopened,20785,7327 landover rd,howard levine
1853,dunkin donuts,fast food - chain,2021-02-24T00:00:00.000,------,20770,5900 greenbelt rd,rafey omar
1853,dunkin donuts,fast food - chain,2021-02-24T00:00:00.000,non-compliant - violations observed,20770,5900 greenbelt rd,rafey omar
7438,mom's organic market,grocery store- medium,2021-02-24T00:00:00.000,------,20740,9801 rhode island ave,scott nash
628,gringada mexican restaurant,restaurant,2021-02-24T00:00:00.000,non-compliant - violations observed,20705,12300 baltimore ave,charles shih
6632,crispy crunchy chicken & pizza,fast food - local,2021-02-24T00:00:00.000,facility closed,20748,3203 naylor rd,abdullah niami
6100,tropical smoothie cafe,n/a,2021-02-24T00:00:00.000,critical violations observed,20745,6019 oxon hill rd,isha katohora
7438,mom's organic market,grocery store- medium,2021-02-24T00:00:00.000,non-compliant - violations observed,20740,9801 rhode island ave,scott nash
774,joyful heart african cuisine,restaurant,2021-02-24T00:00:00.000,non-compliant - violations observed,20706,10631 greenbelt rd,catherine okoloise
211,burger king 1151,fast food - chain,2021-02-24T00:00:00.000,compliance schedule - completed,20705,10625 baltimore ave,daniel accordino
40,americas best wings & burger,fast food - local,2021-02-24T00:00:00.000,facility reopened,20747,5422 silver hill rd,naser ahmed
1347,senor chicken,fast food - local,2021-02-24T00:00:00.000,------,20783,7970 new hampshire ave,mike hoss
249,casablanca bakery,bakery,2021-02-24T00:00:00.000,critical violations observed,20783,7988 new hampshire ave,mee kim
628,gringada mexican restaurant,restaurant,2021-02-24T00:00:00.000,critical violations observed,20705,12300 baltimore ave,charles shih
2272,six flags america - what the fried,stadium/amusement park,2021-02-25T00:00:00.000,non-compliant - violations observed,20721,13710 central ave,rick howarth
992,mk catering inc,catering only,2021-02-25T00:00:00.000,------,20781,5724 lafayette pl,claudette sebben
1399,six flags america - gator mcgee's,stadium/amusement park,2021-02-25T00:00:00.000,non-compliant - violations observed,20721,13710 central ave,rick howarth
1390,six flags america - gold rush,stadium/amusement park,2021-02-25T00:00:00.000,non-compliant - violations observed,20721,13710 central ave,rick howarth
1397,six flags america-chop six,stadium/amusement park,2021-02-25T00:00:00.000,non-compliant - violations observed,20721,13710 central ave,ramar vaughn
2269,six flags america - liberty bakery,stadium/amusement park,2021-02-25T00:00:00.000,non-compliant - violations observed,20721,13710 central ave,rick howarth
2853,six flags america - hamilton's,stadium/amusement park,2021-02-25T00:00:00.000,compliant - no health risk,20721,13710 central ave,rick howarth
1395,six flags america - heritage house food court,stadium/amusement park,2021-02-25T00:00:00.000,critical violations observed,20721,13710 central ave,rick howarth
1393,six flags america - crazy horse restaurant & theatre,stadium/amusement park,2021-02-25T00:00:00.000,critical violations observed,20721,13710 central ave,rick howarth
2849,six flags america - confectionary,stadium/amusement park,2021-02-25T00:00:00.000,non-compliant - violations observed,20721,13710 central ave,rick howarth
2850,six flags america - daily planet gifts,stadium/amusement park,2021-02-25T00:00:00.000,compliant - no health risk,20721,13710 central ave,rick howarth
14214,capital halal market,meat/poultry market,2021-02-25T00:00:00.000,facility reopened,20784,6509 annapolis rd,brunelly clzianoski
2267,six flags america - colonial cupboard,stadium/amusement park,2021-02-25T00:00:00.000,compliant - no health risk,20721,13710 central ave,rick howarth
6627,six flags america - hurricane's bar,stadium/amusement park,2021-02-25T00:00:00.000,non-compliant - violations observed,20721,13710 central ave,rick howarth
1396,six flags america - johnny rockets main,stadium/amusement park,2021-02-25T00:00:00.000,non-compliant - violations observed,20721,13710 central ave,rick howarth
2846,six flags america - candy creations,stadium/amusement park,2021-02-25T00:00:00.000,non-compliant - violations observed,20721,13710 central ave,rick howarth
2848,six flags america - coke kiosk,stadium/amusement park,2021-02-25T00:00:00.000,non-compliant - violations observed,20721,13710 central ave,rick howarth
1398,six flags america - skull island food court,stadium/amusement park,2021-02-25T00:00:00.000,------,20721,13710 central ave,rick howarth
2266,six flags america - coffee & cones,stadium/amusement park,2021-02-25T00:00:00.000,critical violations observed,20721,13710 central ave,rick howarth
1398,six flags america - skull island food court,stadium/amusement park,2021-02-25T00:00:00.000,non-compliant - violations observed,20721,13710 central ave,rick howarth
8077,mad cow grill,restaurant,2021-02-25T00:00:00.000,non-compliant - violations observed,20707,310 domer ave,ed reynoso
2,a&d buffalo,fast food - chain,2021-02-25T00:00:00.000,non-compliant - violations observed,20782,3500 east west hwy,dohyun kim
1315,sarku japan,fast food - chain,2021-02-25T00:00:00.000,critical violations observed,20782,3500 east west hwy,tony chiu
992,mk catering inc,catering only,2021-02-25T00:00:00.000,non-compliant - violations observed,20781,5724 lafayette pl,claudette sebben
16319,sankofa cafe and food services/jeloise virtual concepts,n/a,2021-02-25T00:00:00.000,non-compliant - violations observed,20781,5724 lafayette pl,lois aba kwakyewaa yankah
1393,six flags america - crazy horse restaurant & theatre,stadium/amusement park,2021-02-26T00:00:00.000,compliance schedule - outstanding,20721,13710 central ave,rick howarth
3011,six flags america - warehouse,stadium/amusement park,2021-02-26T00:00:00.000,non-compliant - violations observed,20721,13710 central ave,rick howarth
2856,six flags america - whistle stop gift shop,stadium/amusement park,2021-02-26T00:00:00.000,compliance schedule - outstanding,20721,13710 central ave,rick howarth
1394,six flags america - gotham food court,stadium/amusement park,2021-02-26T00:00:00.000,compliance schedule - outstanding,20721,13710 central ave,rick howarth
2191,seven eleven 33234c,convenience store,2021-02-26T00:00:00.000,critical violations observed,20740,8905 rhode island ave,berhane kebede
638,hanami japanese restaurant,restaurant,2021-02-26T00:00:00.000,non-compliant - violations observed,20740,8145 baltimore ave,irene song
244,carolina kitchen,restaurant,2021-02-28T00:00:00.000,non-compliant - violations observed,20774,800 shoppers way,otis lonon jr
759,hook reel,restaurant,2021-03-01T00:00:00.000,------,20770,6002 greenbelt rd,chenli zhang
8390,the uncaged chefs,fast food - local,2021-03-01T00:00:00.000,non-compliant - violations observed,20747,6027 marlboro pike,damian brown
8126,hip hop fish and chicken,fast food - local,2021-03-01T00:00:00.000,critical violations observed,20784,7524 annapolis rd,ramadan zablah
383,danny of temple hills,fast food - local,2021-03-01T00:00:00.000,critical violations observed,20748,3308 branch ave,lin yang
7517,landover carryout,carry-out,2021-03-01T00:00:00.000,critical violations observed,20785,6506 landover rd,xiao zhang
14100,in a minute cafe,bakery/catering,2021-03-01T00:00:00.000,critical violations observed,20743,9244 east hampton dr,steven wilson
222,cafe continental,fast food - local,2021-03-01T00:00:00.000,------,20770,6404 ivy ln,dong kim
14622,jersey mike's subs,fast food - chain,2021-03-01T00:00:00.000,critical violations observed,20737,6761 45th st,daniel malamis
264,checkers 1028,fast food - chain,2021-03-01T00:00:00.000,compliant - no health risk,20785,7415 landover rd,rakesh kalotra
13281,district taco,restaurant,2021-03-01T00:00:00.000,critical violations observed,20737,6710 45th st,osiris hoil
325,chipotle mexican grill 438,fast food - chain,2021-03-01T00:00:00.000,------,20770,5506 cherrywood ln,terry keller
8160,america's best wings,fast food - chain,2021-03-01T00:00:00.000,non-compliant - violations observed,20782,5811 eastern ave,kabir patwary
222,cafe continental,fast food - local,2021-03-01T00:00:00.000,critical violations observed,20770,6404 ivy ln,dong kim
325,chipotle mexican grill 438,fast food - chain,2021-03-01T00:00:00.000,critical violations observed,20770,5506 cherrywood ln,terry keller
1273,ruff-n-ready,carry-out,2021-03-01T00:00:00.000,compliant - no health risk,20782,903 chillum rd,samuel leonard jr
759,hook reel,restaurant,2021-03-01T00:00:00.000,critical violations observed,20770,6002 greenbelt rd,chenli zhang
320,china sub shop ii,carry-out,2021-03-01T00:00:00.000,non-compliant - violations observed,20782,905 chillum rd,dung king (david) chen
8172,firehouse subs,fast food - chain,2021-03-02T00:00:00.000,compliant - no health risk,20706,9301 woodmore centre dr,farooq zahid
2704,food mart at valero,gas station store,2021-03-02T00:00:00.000,facility closed,20785,7887 barlowe rd,ijaz ahmad
8385,paisanos pizza,fast food - chain,2021-03-02T00:00:00.000,critical violations observed,20748,4815 st barnabas rd,christopher swann
8324,chipotle mexican grill 2618,fast food - chain,2021-03-02T00:00:00.000,non-compliant - violations observed,20715,15475 annapolis rd,terry keller
1653,wendys 6505,fast food - chain,2021-03-02T00:00:00.000,non-compliant - violations observed,20747,3440 donnell dr,james schwartz
8405,quickway japanese hibachi,fast food - chain,2021-03-02T00:00:00.000,compliant - no health risk,20715,15475 annapolis rd,bob liang
2180,new grand mart,grocery store- medium,2021-03-02T00:00:00.000,non-compliant - violations observed,20784,8401 annapolis rd,lydia lee
1032,country style chicken & waffle,fast food - local,2021-03-02T00:00:00.000,non-compliant - violations observed,20748,4817 st barnabas rd,mohammad qayum
319,china sub shop,carry-out,2021-03-02T00:00:00.000,critical violations observed,20782,6561 ager rd,zong chen
8273,hook & reel,restaurant,2021-03-02T00:00:00.000,non-compliant - violations observed,20706,9201 woodmore centre dr,qingfeng chen
8077,mad cow grill,restaurant,2021-03-02T00:00:00.000,------,20707,310 domer ave,ed reynoso
2641,flowers bakery cafe laurel,bakery/catering,2021-03-02T00:00:00.000,non-compliant - violations observed,20707,603 7th st,jang han
213,burger king 1160,fast food - chain,2021-03-03T00:00:00.000,non-compliant - violations observed,20715,6980 laurel bowie rd,daniel accordino
8478,firehouse subs of bowie,fast food - chain,2021-03-03T00:00:00.000,non-compliant - violations observed,20715,15475 annapolis rd,dennis atlas
8352,tropical smoothie cafe,fast food - chain,2021-03-03T00:00:00.000,critical violations observed,20715,15475 annapolis rd,toya evans
1388,gus's world famous fried chicken,restaurant,2021-03-03T00:00:00.000,------,20770,5810 greenbelt rd,mark dawejko
325,chipotle mexican grill 438,fast food - chain,2021-03-03T00:00:00.000,------,20770,5506 cherrywood ln,terry keller
122,bonefish grill,restaurant,2021-03-03T00:00:00.000,non-compliant - violations observed,20613,15910 crain hwy,roy phillips
8363,chick-fil-a bowie marketplace,fast food - chain,2021-03-03T00:00:00.000,compliant - no health risk,20715,15505 annapolis rd,rob herold
210,burger king 1158,fast food - chain,2021-03-03T00:00:00.000,compliance schedule - outstanding,20784,6505 annapolis rd,daniel accordino
2326,tiger market,grocery store- medium,2021-03-03T00:00:00.000,critical violations observed,20745,823 southern ave,un cho
567,generous joes,fast food - local,2021-03-03T00:00:00.000,------,20770,107 centerway,barbara natoli
2704,food mart at valero,gas station store,2021-03-03T00:00:00.000,facility closed,20785,7887 barlowe rd,ijaz ahmad
8329,mgm - ginger,casino,2021-03-03T00:00:00.000,------,20745,101 mgm national ave,lorenzo creighton
715,mad cow grill 2,fast food - chain,2021-03-03T00:00:00.000,compliance schedule - outstanding,20613,15904 crain hwy,ed reynoso
567,generous joes,fast food - local,2021-03-03T00:00:00.000,critical violations observed,20770,107 centerway,barbara natoli
327,chipotle mexican grill 1578,fast food - chain,2021-03-03T00:00:00.000,compliant - no health risk,20781,5501 baltimore ave,terry keller
325,chipotle mexican grill 438,fast food - chain,2021-03-03T00:00:00.000,compliant - no health risk,20770,5506 cherrywood ln,terry keller
8425,tobacco & grocery,convenience store,2021-03-03T00:00:00.000,non-compliant - violations observed,20747,6302 marlboro pike,tofazzal hossain
876,ledo pizza & pasta,restaurant,2021-03-03T00:00:00.000,non-compliant - violations observed,20720,10201 martin luther king jr hwy,robert spearman
1388,gus's world famous fried chicken,restaurant,2021-03-03T00:00:00.000,critical violations observed,20770,5810 greenbelt rd,mark dawejko
14622,jersey mike's subs,fast food - chain,2021-03-04T00:00:00.000,compliant - no health risk,20737,6761 45th st,daniel malamis
2601,family dollar store 1979,dollar store,2021-03-04T00:00:00.000,compliance schedule - outstanding,20743,5927 martin luther king jr hwy,howard levine
8450,dutch village farmers market j&r bakery,bakery,2021-03-04T00:00:00.000,non-compliant - violations observed,20772,5030 brown station rd,john stoltzfus
6890,panda express 3238,fast food - chain,2021-03-04T00:00:00.000,------,20745,6019 oxon hill rd,andrew cherng
16168,ledo pizza,n/a,2021-03-04T00:00:00.000,------,20745,6017 oxon hill rd,mohammad uddin
16299,wingstop 428,n/a,2021-03-04T00:00:00.000,------,20745,6019 oxon hill rd,mitchell lowe
13281,district taco,restaurant,2021-03-04T00:00:00.000,critical violations observed,20737,6710 45th st,osiris hoil
7526,susan gage caterers,catering only,2021-03-04T00:00:00.000,non-compliant - violations observed,20785,7100 old landover rd,steven gage
1436,charbroil chicken & grill,fast food - local,2021-03-04T00:00:00.000,critical violations observed,20782,3500 east west hwy,al mirza
470,el taco rico,fast food - local,2021-03-04T00:00:00.000,------,20770,6056 greenbelt rd,satinder singh bakshi
2101,papa johns 727,fast food - chain,2021-03-04T00:00:00.000,compliant - no health risk,20770,8857 greenbelt rd,annie berkovicz
405,jodeem food express,fast food - local,2021-03-04T00:00:00.000,------,20770,6000 greenbelt rd,amaka anosa
7526,susan gage caterers,catering only,2021-03-04T00:00:00.000,non-compliant - violations observed,20785,7100 old landover rd,steven gage
16168,ledo pizza,n/a,2021-03-04T00:00:00.000,critical violations observed,20745,6017 oxon hill rd,mohammad uddin
